Unnamed: 0,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
51287,396,6,7,5,0,4,3,5,479,982,5,8,6,1,6,0,1,7,0,0
51288,387,6,7,5,0,4,3,5,395,965,5,8,6,1,6,0,1,7,0,2
51289,389,6,8,6,0,4,3,5,416,1243,5,8,6,1,6,0,1,7,0,2
51290,461,6,8,6,0,4,3,5,433,929,5,8,6,1,6,0,1,7,0,2
51291,482,6,8,5,0,4,3,5,415,1119,5,8,1,1,6,0,1,7,0,2
51292,317,6,7,6,0,4,3,5,321,828,5,8,1,1,6,0,1,7,0,2
51293,421,6,7,6,0,4,3,5,434,991,5,8,6,1,6,0,1,7,0,0
51294,399,6,8,6,0,4,3,5,474,1059,5,8,6,1,6,0,1,7,0,2
51295,364,6,7,6,0,4,3,5,422,839,5,8,6,1,6,0,1,7,0,2
51296,396,6,7,5,0,4,3,5,312,1095,5,8,6,1,6,0,1,7,0,0
51297,384,6,7,5,0,4,3,5,333,1036,5,8,1,1,6,0,1,7,0,0
51298,401,6,7,6,0,4,3,5,425,1101,5,8,6,1,6,0,1,7,0,2
51299,420,6,7,5,0,4,3,5,369,1004,5,8,6,1,6,0,1,7,0,0
51300,391,6,7,6,0,4,3,5,499,1017,5,8,1,1,6,0,1,7,0,0
51301,417,6,7,6,0,4,3,5,539,1109,5,8,6,1,6,0,1,7,0,2
51302,389,6,7,6,0,4,3,5,373,1079,5,8,6,1,6,0,1,7,0,2
51303,490,6,7,5,0,4,3,5,505,1115,5,8,1,1,6,0,1,7,0,2
51304,316,6,7,6,0,4,3,5,422,1018,5,8,1,1,6,0,1,7,0,2
51305,416,6,8,5,0,4,3,5,386,1072,5,8,1,1,6,0,1,7,0,0
51306,528,6,8,5,0,4,3,5,492,1271,5,8,6,1,6,0,1,7,0,2
51307,370,6,7,6,0,4,3,5,401,876,5,8,6,1,6,0,1,7,0,0
51308,385,6,8,5,0,4,3,5,394,1049,5,8,1,1,6,0,1,7,0,2
51309,432,6,8,6,0,4,3,5,474,1072,5,8,1,1,6,0,1,7,0,2
51310,460,6,7,6,0,4,3,5,446,1151,5,8,6,1,6,0,1,7,0,2
51311,390,6,8,5,0,4,3,5,627,1248,5,8,6,1,6,0,1,7,0,0
51312,435,6,7,6,0,4,3,5,457,1225,5,8,1,1,6,0,1,7,0,2
51313,306,6,7,6,0,4,3,5,303,860,5,8,6,1,6,0,1,7,0,0
51314,488,6,8,6,0,4,3,5,468,1101,5,8,6,1,6,0,1,7,0,2
51315,523,6,7,5,0,4,3,5,520,1132,5,8,1,1,6,0,1,7,0,2
51316,380,6,7,5,0,4,3,5,498,1089,5,8,6,1,6,0,1,7,0,2
51317,503,6,8,6,0,4,3,5,492,1321,5,8,1,1,6,0,1,7,0,2
51318,370,6,8,6,0,4,3,5,332,1014,5,8,6,1,6,0,1,7,0,0
51319,374,6,7,5,0,4,3,5,350,957,5,8,6,1,6,0,1,7,0,2
51320,449,6,7,5,0,4,3,5,485,1175,5,8,1,1,6,0,1,7,0,0
51321,383,6,7,6,0,4,3,5,586,1161,5,8,1,1,6,0,1,7,0,2
51322,434,6,8,6,0,4,3,5,406,1063,5,8,1,1,6,0,1,7,0,2
51323,335,6,7,6,0,4,3,5,269,877,5,8,1,1,6,0,1,7,0,0
51324,489,6,7,6,0,4,3,5,530,1278,5,8,6,1,6,0,1,7,0,2
51325,439,6,8,5,0,4,3,5,536,1401,5,8,6,1,6,0,1,7,0,0
51326,484,6,7,5,0,4,3,5,461,1099,5,8,1,1,6,0,1,7,0,2
51327,393,6,8,6,0,4,3,5,301,912,5,8,6,1,6,0,1,7,0,0
51328,381,6,7,6,0,4,3,5,397,1177,5,8,6,1,6,0,1,7,0,2
51329,377,6,7,6,0,4,3,5,500,1175,5,8,1,1,6,0,1,7,0,0
51330,440,6,7,5,0,4,3,5,417,1132,5,8,6,1,6,0,1,7,0,0
51331,434,6,8,5,0,4,3,5,471,1173,5,8,6,1,6,0,1,7,0,0
51332,466,6,7,5,0,4,3,5,471,1211,5,8,1,1,6,0,1,7,0,2
51333,436,6,7,6,0,4,3,5,480,1202,5,8,6,1,6,0,1,7,0,0
51334,401,6,8,5,0,4,3,5,518,1102,5,8,6,1,6,0,1,7,0,2
51335,423,6,7,6,0,4,3,5,361,1105,5,8,1,1,6,0,1,7,0,2
51336,416,6,8,6,0,4,3,5,647,1432,5,8,1,1,6,0,1,7,0,2
51337,393,6,7,5,0,4,3,5,367,1012,5,8,1,1,6,0,1,7,0,0
51338,488,6,8,6,0,4,3,5,437,1036,5,8,6,1,6,0,1,7,0,0
51339,427,6,7,5,0,4,3,5,477,1013,5,8,1,1,6,0,1,7,0,2
51340,398,6,7,6,0,4,3,5,360,965,5,8,1,1,6,0,1,7,0,0
51341,384,6,7,5,0,4,3,5,400,1134,5,8,1,1,6,0,1,7,0,2
51342,431,6,8,5,0,4,3,5,467,1135,5,8,6,1,6,0,1,7,0,2
51343,340,6,8,5,0,4,3,5,198,818,5,8,6,1,6,0,1,7,0,0
51344,371,6,8,5,0,4,3,5,407,1067,5,8,6,1,6,0,1,7,0,2
51345,444,6,8,5,0,4,3,5,487,1161,5,8,1,1,6,0,1,7,0,2
51346,355,6,8,6,0,4,3,5,371,932,5,8,1,1,6,0,1,7,0,0
51347,474,6,8,6,0,4,3,5,489,1157,5,8,1,1,6,0,1,7,0,2
51348,493,6,8,6,0,4,3,5,473,1151,5,8,6,1,6,0,1,7,0,2
51349,427,6,8,5,0,4,3,5,468,1105,5,8,1,1,6,0,1,7,0,0
51350,311,6,7,5,0,4,3,5,360,1063,5,8,1,1,6,0,1,7,0,2
51351,347,6,7,5,0,4,3,5,306,858,5,8,6,1,6,0,1,7,0,0
51352,414,6,8,5,0,4,3,5,532,1317,5,8,6,1,6,0,1,7,0,2
51353,354,6,7,5,0,4,3,5,407,1056,5,8,6,1,6,0,1,7,0,2
51354,472,6,8,5,0,4,3,5,507,1213,5,8,6,1,6,0,1,7,0,0
51355,422,6,7,6,0,4,3,5,547,1116,5,8,6,1,6,0,1,7,0,0
51356,434,6,7,6,0,4,3,5,465,1094,5,8,6,1,6,0,1,7,0,2
51357,386,6,8,6,0,4,3,5,364,987,5,8,6,1,6,0,1,7,0,0
51358,433,6,7,6,0,4,3,5,647,1351,5,8,6,1,6,0,1,7,0,0
51359,404,6,7,5,0,4,3,5,498,1223,5,8,1,1,6,0,1,7,0,0
51360,387,6,8,5,0,4,3,5,442,968,5,8,6,1,6,0,1,7,0,2
51361,318,6,8,6,0,4,3,5,459,1002,5,8,1,1,6,0,1,7,0,2
51362,357,6,7,6,0,4,3,5,345,895,5,8,1,1,6,0,1,7,0,0
51363,337,6,8,6,0,4,3,5,327,1043,5,8,1,1,6,0,1,7,0,0
51364,365,6,8,5,0,4,3,5,638,1168,5,8,1,1,6,0,1,7,0,0
51365,329,6,8,6,0,4,3,5,451,1091,5,8,1,1,6,0,1,7,0,0
51366,413,6,7,5,0,4,3,5,424,1081,5,8,6,1,6,0,1,7,0,0
51367,343,6,8,5,0,4,3,5,419,1152,5,8,6,1,6,0,1,7,0,0
51368,329,6,7,5,0,4,3,5,437,1040,5,8,1,1,6,0,1,7,0,0
51369,379,6,8,5,0,4,3,5,337,991,5,8,1,1,6,0,1,7,0,0
51370,423,6,7,6,0,4,3,5,436,1109,5,8,1,1,6,0,1,7,0,2
51371,444,6,7,5,0,4,3,5,426,1073,5,8,1,1,6,0,1,7,0,2
51372,384,6,7,6,0,4,3,5,397,1123,5,8,6,1,6,0,1,7,0,2
51373,388,6,7,5,0,4,3,5,417,1045,5,8,1,1,6,0,1,7,0,2
51374,370,6,8,6,0,4,3,5,449,995,5,8,1,1,6,0,1,7,0,2
51375,519,6,8,6,0,4,3,5,382,1277,5,8,1,1,6,0,1,7,0,2
51376,374,6,7,6,0,4,3,5,420,1033,5,8,1,1,6,0,1,7,0,2
51377,364,6,7,5,0,4,3,5,399,1088,5,8,6,1,6,0,1,7,0,2
51378,389,6,7,5,0,4,3,5,470,1121,5,8,1,1,6,0,1,7,0,0
51379,435,6,8,6,0,4,3,5,561,1127,5,8,6,1,6,0,1,7,0,2
51380,393,6,8,5,0,4,3,5,415,845,5,8,6,1,6,0,1,7,0,2
51381,385,6,7,6,0,4,3,5,403,1094,5,8,6,1,6,0,1,7,0,0
51382,375,6,8,5,0,4,3,5,477,1086,5,8,1,1,6,0,1,7,0,2
51383,401,6,7,5,0,4,3,5,492,1267,5,8,6,1,6,0,1,7,0,2
51384,404,6,8,5,0,4,3,5,428,1094,5,8,1,1,6,0,1,7,0,0
51385,364,6,7,5,0,4,3,5,433,1009,5,8,1,1,6,0,1,7,0,0
51386,426,6,8,5,0,4,3,5,489,1101,5,8,6,1,6,0,1,7,0,2
51387,350,6,7,6,0,4,3,5,366,999,5,8,1,1,6,0,1,7,0,0
51388,424,6,8,5,0,4,3,5,518,1138,5,8,1,1,6,0,1,7,0,2
51389,417,6,8,5,0,4,3,5,572,1285,5,8,1,1,6,0,1,7,0,0
51390,436,6,8,6,0,4,3,5,446,1077,5,8,1,1,6,0,1,7,0,0
51391,367,6,8,5,0,4,3,5,465,1046,5,8,1,1,6,0,1,7,0,2
51392,361,6,8,5,0,4,3,5,379,1014,5,8,1,1,6,0,1,7,0,2
51393,384,6,8,6,0,4,3,5,326,1017,5,8,6,1,6,0,1,7,0,0
51394,432,6,8,5,0,4,3,5,432,1105,5,8,1,1,6,0,1,7,0,2
51395,444,6,8,6,0,4,3,5,443,1197,5,8,6,1,6,0,1,7,0,0
51396,395,6,7,5,0,4,3,5,516,1144,5,8,6,1,6,0,1,7,0,0
51397,390,6,8,6,0,4,3,5,455,1054,5,8,6,1,6,0,1,7,0,2
51398,404,6,8,5,0,4,3,5,387,1062,5,8,1,1,6,0,1,7,0,0
51399,290,6,7,6,0,4,3,5,360,833,5,8,1,1,6,0,1,7,0,2
51400,384,6,7,6,0,4,3,5,368,865,5,8,6,1,6,0,1,7,0,2
51401,404,6,7,6,0,4,3,5,504,1189,5,8,6,1,6,0,1,7,0,0
51402,474,6,8,5,0,4,3,5,511,1228,5,8,6,1,6,0,1,7,0,2
51403,493,6,8,6,0,4,3,5,547,1172,5,8,1,1,6,0,1,7,0,2
51404,408,6,8,6,0,4,3,5,455,1162,5,8,6,1,6,0,1,7,0,2
51405,364,6,7,5,0,4,3,5,381,991,5,8,1,1,6,0,1,7,0,2
51406,419,6,7,6,0,4,3,5,402,1031,5,8,1,1,6,0,1,7,0,0
51407,372,6,8,6,0,4,3,5,451,1081,5,8,6,1,6,0,1,7,0,2
51408,441,6,7,5,0,4,3,5,338,942,5,8,6,1,6,0,1,7,0,0
51409,517,6,8,5,0,4,3,5,511,1258,5,8,1,1,6,0,1,7,0,0
51410,381,6,8,6,0,4,3,5,375,959,5,8,6,1,6,0,1,7,0,2
51411,449,6,7,5,0,4,3,5,589,1139,5,8,1,1,6,0,1,7,0,2
51412,409,6,8,5,0,4,3,5,387,989,5,8,6,1,6,0,1,7,0,2
51413,402,6,8,6,0,4,3,5,428,1168,5,8,6,1,6,0,1,7,0,0
51414,369,6,8,6,0,4,3,5,483,1258,5,8,1,1,6,0,1,7,0,2
51415,348,6,8,6,0,4,3,5,403,853,5,8,1,1,6,0,1,7,0,2
51416,294,6,8,6,0,4,3,5,451,1154,5,8,6,1,6,0,1,7,0,2
51417,394,6,7,5,0,4,3,5,458,1066,5,8,1,1,6,0,1,7,0,0
51418,417,6,7,6,0,4,3,5,476,1201,5,8,1,1,6,0,1,7,0,0
51419,355,6,8,5,0,4,3,5,416,985,5,8,1,1,6,0,1,7,0,2
51420,376,6,7,5,0,4,3,5,585,1150,5,8,6,1,6,0,1,7,0,0
51421,509,6,7,6,0,4,3,5,399,1215,5,8,6,1,6,0,1,7,0,2
51422,425,6,8,6,0,4,3,5,602,1304,5,8,1,1,6,0,1,7,0,0
51423,455,6,7,6,0,4,3,5,521,1164,5,8,6,1,6,0,1,7,0,2
51424,423,6,8,5,0,4,3,5,541,1158,5,8,1,1,6,0,1,7,0,2
51425,421,6,7,5,0,4,3,5,402,1046,5,8,1,1,6,0,1,7,0,2
51426,383,6,8,5,0,4,3,5,400,1115,5,8,1,1,6,0,1,7,0,0
51427,379,6,7,6,0,4,3,5,410,961,5,8,6,1,6,0,1,7,0,0
51428,447,6,7,6,0,4,3,5,550,1289,5,8,1,1,6,0,1,7,0,0
51429,416,6,7,6,0,4,3,5,443,1126,5,8,1,1,6,0,1,7,0,2
51430,418,6,8,6,0,4,3,5,409,1056,5,8,6,1,6,0,1,7,0,2
51431,440,6,7,5,0,4,3,5,449,1186,5,8,1,1,6,0,1,7,0,2
51432,459,6,7,5,0,4,3,5,491,1139,5,8,1,1,6,0,1,7,0,2
51433,379,6,8,6,0,4,3,5,411,957,5,8,6,1,6,0,1,7,0,0
51434,434,6,8,5,0,4,3,5,614,1195,5,8,1,1,6,0,1,7,0,2
51435,415,6,7,6,0,4,3,5,384,1026,5,8,6,1,6,0,1,7,0,2
51436,491,6,8,6,0,4,3,5,523,1152,5,8,6,1,6,0,1,7,0,2
51437,437,6,7,5,0,4,3,5,426,1187,5,8,1,1,6,0,1,7,0,2
51438,445,6,8,6,0,4,3,5,474,1092,5,8,6,1,6,0,1,7,0,2
51439,492,6,7,5,0,4,3,5,471,1137,5,8,1,1,6,0,1,7,0,0
51440,436,6,7,6,0,4,3,5,531,1200,5,8,6,1,6,0,1,7,0,2
51441,448,6,7,5,0,4,3,5,458,1098,5,8,1,1,6,0,1,7,0,2
51442,503,6,8,5,0,4,3,5,623,1212,5,8,1,1,6,0,1,7,0,0
51443,420,6,8,6,0,4,3,5,423,1024,5,8,6,1,6,0,1,7,0,0
51444,483,6,7,5,0,4,3,5,387,1072,5,8,6,1,6,0,1,7,0,0
51445,464,6,7,6,0,4,3,5,438,1085,5,8,1,1,6,0,1,7,0,2
51446,376,6,7,5,0,4,3,5,337,1010,5,8,1,1,6,0,1,7,0,0
51447,422,6,7,6,0,4,3,5,428,1044,5,8,1,1,6,0,1,7,0,2
51448,431,6,8,6,0,4,3,5,343,1052,5,8,1,1,6,0,1,7,0,0
51449,415,6,7,5,0,4,3,5,584,1289,5,8,1,1,6,0,1,7,0,2
51450,441,6,8,6,0,4,3,5,544,1115,5,8,1,1,6,0,1,7,0,2
51451,310,6,8,6,0,4,3,5,420,1104,5,8,1,1,6,0,1,7,0,2
51452,388,6,7,5,0,4,3,5,468,1002,5,8,1,1,6,0,1,7,0,2
51453,374,6,8,6,0,4,3,5,452,1129,5,8,6,1,6,0,1,7,0,0
51454,380,6,8,6,0,4,3,5,516,1229,5,8,6,1,6,0,1,7,0,0
51455,472,6,7,6,0,4,3,5,471,1019,5,8,6,1,6,0,1,7,0,0
51456,428,6,7,6,0,4,3,5,506,1261,5,8,1,1,6,0,1,7,0,2
51457,412,6,7,5,0,4,3,5,579,1245,5,8,1,1,6,0,1,7,0,2
51458,424,6,8,5,0,4,3,5,438,1236,5,8,1,1,6,0,1,7,0,0
51459,454,6,8,6,0,4,3,5,429,1063,5,8,6,1,6,0,1,7,0,2
51460,355,6,7,5,0,4,3,5,506,1117,5,8,1,1,6,0,1,7,0,0
51461,408,6,8,5,0,4,3,5,430,1111,5,8,6,1,6,0,1,7,0,0
51462,392,6,8,6,0,4,3,5,348,1115,5,8,6,1,6,0,1,7,0,2
51463,321,6,8,5,0,4,3,5,424,1028,5,8,1,1,6,0,1,7,0,2
51464,371,6,7,6,0,4,3,5,406,998,5,8,6,1,6,0,1,7,0,2
51465,468,6,7,5,0,4,3,5,458,983,5,8,6,1,6,0,1,7,0,2
51466,345,6,7,6,0,4,3,5,421,1089,5,8,6,1,6,0,1,7,0,2
51467,391,6,8,5,0,4,3,5,431,1070,5,8,6,1,6,0,1,7,0,0
51468,394,6,8,5,0,4,3,5,487,1298,5,8,6,1,6,0,1,7,0,0
51469,395,6,8,5,0,4,3,5,351,1106,5,8,6,1,6,0,1,7,0,0
51470,347,6,7,5,0,4,3,5,389,916,5,8,1,1,6,0,1,7,0,0
51471,445,6,7,6,0,4,3,5,437,1148,5,8,6,1,6,0,1,7,0,0
51472,337,6,8,6,0,4,3,5,395,969,5,8,1,1,6,0,1,7,0,2
51473,336,6,7,6,0,4,3,5,573,1159,5,8,6,1,6,0,1,7,0,2
51474,377,6,8,6,0,4,3,5,366,1067,5,8,6,1,6,0,1,7,0,2
51475,429,6,7,5,0,4,3,5,480,1184,5,8,6,1,6,0,1,7,0,2
51476,401,6,7,5,0,4,3,5,512,1136,5,8,6,1,6,0,1,7,0,0
51477,348,6,8,5,0,4,3,5,378,1022,5,8,1,1,6,0,1,7,0,0
51478,406,6,8,5,0,4,3,5,395,964,5,8,6,1,6,0,1,7,0,2
51479,367,6,7,5,0,4,3,5,485,1253,5,8,1,1,6,0,1,7,0,0
51480,400,6,8,6,0,4,3,5,498,1120,5,8,1,1,6,0,1,7,0,0
51481,301,6,8,6,0,4,3,5,357,1081,5,8,6,1,6,0,1,7,0,0
51482,328,6,7,6,0,4,3,5,212,912,5,8,6,1,6,0,1,7,0,2
51483,485,6,8,6,0,4,3,5,370,927,5,8,6,1,6,0,1,7,0,2
51484,402,6,8,6,0,4,3,5,453,1102,5,8,1,1,6,0,1,7,0,2
51485,387,6,7,6,0,4,3,5,364,1129,5,8,6,1,6,0,1,7,0,2
51486,377,6,8,5,0,4,3,5,588,1325,5,8,6,1,6,0,1,7,0,0
51487,438,6,8,6,0,4,3,5,332,1004,5,8,6,1,6,0,1,7,0,0
51488,492,6,7,6,0,4,3,5,567,1165,5,8,1,1,6,0,1,7,0,0
51489,453,6,7,6,0,4,3,5,491,1146,5,8,6,1,6,0,1,7,0,0
51490,396,6,7,6,0,4,3,5,348,1068,5,8,1,1,6,0,1,7,0,2
51491,393,6,8,6,0,4,3,5,271,966,5,8,1,1,6,0,1,7,0,0
51492,429,6,8,6,0,4,3,5,409,1095,5,8,1,1,6,0,1,7,0,2
51493,346,6,8,5,0,4,3,5,335,1014,5,8,6,1,6,0,1,7,0,2
51494,304,6,7,5,0,4,3,5,334,1080,5,8,6,1,6,0,1,7,0,2
51495,342,6,8,6,0,4,3,5,459,1084,5,8,1,1,6,0,1,7,0,0
51496,523,6,8,5,0,4,3,5,563,1374,5,8,1,1,6,0,1,7,0,2
51497,431,6,7,6,0,4,3,5,469,1092,5,8,6,1,6,0,1,7,0,2
51498,407,6,8,5,0,4,3,5,563,1279,5,8,6,1,6,0,1,7,0,2
51499,388,6,8,6,0,4,3,5,361,1051,5,8,1,1,6,0,1,7,0,0
51500,411,6,8,6,0,4,3,5,488,1122,5,8,1,1,6,0,1,7,0,2
51501,450,6,8,6,0,4,3,5,527,1140,5,8,1,1,6,0,1,7,0,0
51502,329,6,7,5,0,4,3,5,431,1112,5,8,1,1,6,0,1,7,0,0
51503,382,6,7,6,0,4,3,5,517,1128,5,8,1,1,6,0,1,7,0,2
51504,392,6,8,5,0,4,3,5,414,1131,5,8,1,1,6,0,1,7,0,2
51505,461,6,8,5,0,4,3,5,507,1351,5,8,1,1,6,0,1,7,0,2
51506,371,6,8,6,0,4,3,5,446,1179,5,8,1,1,6,0,1,7,0,2
51507,370,6,7,6,0,4,3,5,265,890,5,8,1,1,6,0,1,7,0,0
51508,419,6,7,5,0,4,3,5,590,1195,5,8,1,1,6,0,1,7,0,2
51509,330,6,8,6,0,4,3,5,395,1205,5,8,6,1,6,0,1,7,0,0
51510,317,6,7,6,0,4,3,5,255,687,5,8,1,1,6,0,1,7,0,0
51511,470,6,7,6,0,4,3,5,367,1135,5,8,6,1,6,0,1,7,0,2
51512,315,6,8,6,0,4,3,5,402,1024,5,8,1,1,6,0,1,7,0,2
51513,426,6,7,6,0,4,3,5,566,1271,5,8,1,1,6,0,1,7,0,0
51514,361,6,8,5,0,4,3,5,373,1093,5,8,6,1,6,0,1,7,0,0
51515,441,6,7,6,0,4,3,5,441,1296,5,8,1,1,6,0,1,7,0,2
51516,432,6,8,5,0,4,3,5,485,1296,5,8,6,1,6,0,1,7,0,2
51517,446,6,7,6,0,4,3,5,356,1093,5,8,1,1,6,0,1,7,0,2
51518,407,6,8,6,0,4,3,5,555,1109,5,8,1,1,6,0,1,7,0,0
51519,296,6,7,6,0,4,3,5,329,881,5,8,1,1,6,0,1,7,0,2
51520,456,6,8,6,0,4,3,5,450,1106,5,8,6,1,6,0,1,7,0,0
51521,560,6,8,6,0,4,3,5,548,1224,5,8,6,1,6,0,1,7,0,2
51522,436,6,8,5,0,4,3,5,465,1025,5,8,1,1,6,0,1,7,0,0
51523,561,6,7,5,0,4,3,5,504,1226,5,8,6,1,6,0,1,7,0,0
51524,419,6,8,5,0,4,3,5,462,1043,5,8,1,1,6,0,1,7,0,2
51525,456,6,8,5,0,4,3,5,525,1209,5,8,1,1,6,0,1,7,0,2
51526,364,6,7,5,0,4,3,5,356,1104,5,8,1,1,6,0,1,7,0,0
51527,375,6,8,5,0,4,3,5,395,1032,5,8,6,1,6,0,1,7,0,2
51528,385,6,8,5,0,4,3,5,433,1197,5,8,6,1,6,0,1,7,0,2
51529,432,6,8,5,0,4,3,5,371,1160,5,8,6,1,6,0,1,7,0,2
51530,477,6,7,5,0,4,3,5,599,1313,5,8,6,1,6,0,1,7,0,2
51531,397,6,7,5,0,4,3,5,313,1201,5,8,6,1,6,0,1,7,0,0
51532,422,6,8,6,0,4,3,5,612,1326,5,8,1,1,6,0,1,7,0,0
51533,400,6,7,6,0,4,3,5,412,1018,5,8,1,1,6,0,1,7,0,2
51534,419,6,8,5,0,4,3,5,526,1146,5,8,6,1,6,0,1,7,0,0
51535,360,6,7,5,0,4,3,5,430,1143,5,8,6,1,6,0,1,7,0,2
51536,343,6,7,6,0,4,3,5,461,1089,5,8,6,1,6,0,1,7,0,2
51537,406,6,7,5,0,4,3,5,401,1183,5,8,6,1,6,0,1,7,0,0
51538,1859,4,0,5,0,4,3,5,1570,3477,4,7,11,1,6,0,1,7,0,0
51539,1644,4,0,5,0,4,3,5,1172,3037,4,7,11,1,6,0,1,7,0,2
51540,1604,4,0,6,0,4,3,5,1312,3197,4,7,11,1,6,0,1,7,0,0
51541,1786,6,0,1,0,4,3,5,1730,3549,4,7,11,1,6,0,1,7,0,2
51542,1740,4,0,6,0,4,3,10,1448,3321,4,7,11,1,6,0,1,7,0,0
51543,1971,6,0,6,0,4,3,5,1713,3502,4,7,11,1,6,0,1,7,0,0
51544,2021,4,0,6,0,4,3,5,1561,3593,4,7,11,1,6,0,1,7,0,0
51545,1789,6,0,6,0,4,3,10,1575,3455,4,7,11,1,6,0,1,7,0,0
51546,1892,6,0,5,0,4,3,5,1618,3724,4,7,11,1,6,0,1,7,0,0
51547,1687,4,0,5,0,4,3,10,1476,3411,4,7,11,1,6,0,1,7,0,2
51548,1573,4,0,1,0,4,3,10,1329,3422,4,7,11,1,6,0,1,7,0,0
51549,1437,6,0,1,0,4,3,10,1259,3318,4,7,11,1,6,0,1,7,0,0
51550,1906,6,0,5,0,4,3,5,1338,3299,4,7,11,1,6,0,1,7,0,0
51551,1806,6,0,1,0,4,3,10,1470,3356,4,7,11,1,6,0,1,7,0,0
51552,2116,6,0,5,0,4,3,10,1684,3601,4,7,11,1,6,0,1,7,0,2
51553,1813,6,0,5,0,4,3,5,1534,3326,4,7,11,1,6,0,1,7,0,2
51554,1967,4,0,1,0,4,3,10,1501,3570,4,7,11,1,6,0,1,7,0,2
51555,1331,4,0,1,0,4,3,10,1553,3454,4,7,11,1,6,0,1,7,0,2
51556,2054,6,0,6,0,4,3,5,1681,3545,4,7,11,1,6,0,1,7,0,2
51557,1674,6,0,5,0,4,3,5,1230,3222,4,7,11,1,6,0,1,7,0,0
51558,2020,6,0,6,0,4,3,10,1598,3569,4,7,11,1,6,0,1,7,0,2
51559,1680,4,0,1,0,4,3,5,1459,3390,4,7,11,1,6,0,1,7,0,0
51560,1999,4,0,6,0,4,3,5,1566,3477,4,7,11,1,6,0,1,7,0,0
51561,2071,4,0,5,0,4,3,5,1507,3528,4,7,11,1,6,0,1,7,0,2
51562,2058,6,0,5,0,4,3,10,1444,3393,4,7,11,1,6,0,1,7,0,2
51563,1838,6,0,5,0,4,3,10,1386,3339,4,7,11,1,6,0,1,7,0,0
51564,1981,6,0,1,0,4,3,10,1663,3574,4,7,11,1,6,0,1,7,0,2
51565,1972,4,0,6,0,4,3,5,1679,3474,4,7,11,1,6,0,1,7,0,0
51566,1794,6,0,6,0,4,3,5,1357,3352,4,7,11,1,6,0,1,7,0,0
51567,1752,4,0,6,0,4,3,5,1596,3548,4,7,11,1,6,0,1,7,0,0
51568,1806,4,0,1,0,4,3,10,1588,3435,4,7,11,1,6,0,1,7,0,0
51569,1463,4,0,6,0,4,3,5,1500,3266,4,7,11,1,6,0,1,7,0,0
51570,1834,4,0,5,0,4,3,5,1365,3379,4,7,11,1,6,0,1,7,0,0
51571,1440,6,0,1,0,4,3,5,1647,3547,4,7,11,1,6,0,1,7,0,2
51572,1788,4,0,5,0,4,3,10,1529,3311,4,7,11,1,6,0,1,7,0,0
51573,1583,4,0,6,0,4,3,5,1589,3495,4,7,11,1,6,0,1,7,0,2
51574,1734,4,0,6,0,4,3,5,1692,3426,4,7,11,1,6,0,1,7,0,0
51575,2066,6,0,5,0,4,3,10,1467,3577,4,7,11,1,6,0,1,7,0,2
51576,1735,4,0,6,0,4,3,10,1549,3279,4,7,11,1,6,0,1,7,0,0
51577,1932,4,0,1,0,4,3,5,1463,3406,4,7,11,1,6,0,1,7,0,0
51578,1989,6,0,1,0,4,3,5,1433,3417,4,7,11,1,6,0,1,7,0,0
51579,1390,6,0,1,0,4,3,10,1255,3101,4,7,11,1,6,0,1,7,0,2
51580,1891,4,0,1,0,4,3,10,1364,3164,4,7,11,1,6,0,1,7,0,0
51581,1695,6,0,5,0,4,3,5,1457,3395,4,7,11,1,6,0,1,7,0,2
51582,1508,4,0,6,0,4,3,5,1149,2990,4,7,11,1,6,0,1,7,0,2
51583,2129,4,0,6,0,4,3,10,1569,3418,4,7,11,1,6,0,1,7,0,2
51584,1454,6,0,5,0,4,3,10,1485,3482,4,7,11,1,6,0,1,7,0,2
51585,2151,4,0,6,0,4,3,5,1584,3605,4,7,11,1,6,0,1,7,0,2
51586,1762,6,0,1,0,4,3,5,1586,3497,4,7,11,1,6,0,1,7,0,2
51587,1972,4,0,5,0,4,3,10,1521,3437,4,7,11,1,6,0,1,7,0,0
51588,2055,6,0,6,0,4,3,5,1648,3576,4,7,11,1,6,0,1,7,0,2
51589,1647,4,0,6,0,4,3,5,1376,3166,4,7,11,1,6,0,1,7,0,2
51590,1607,4,0,5,0,4,3,5,1420,3409,4,7,11,1,6,0,1,7,0,2
51591,1841,4,0,5,0,4,3,5,1354,3170,4,7,11,1,6,0,1,7,0,2
51592,1520,6,0,6,0,4,3,10,1427,3237,4,7,11,1,6,0,1,7,0,0
51593,1758,6,0,1,0,4,3,10,1375,3434,4,7,11,1,6,0,1,7,0,0
51594,1836,6,0,5,0,4,3,10,1397,3286,4,7,11,1,6,0,1,7,0,0
51595,2072,4,0,1,0,4,3,10,1480,3460,4,7,11,1,6,0,1,7,0,0
51596,1836,4,0,6,0,4,3,5,1400,3276,4,7,11,1,6,0,1,7,0,0
51597,1731,4,0,6,0,4,3,10,1400,3337,4,7,11,1,6,0,1,7,0,2
51598,1679,4,0,6,0,4,3,5,1261,3360,4,7,11,1,6,0,1,7,0,2
51599,1642,4,0,1,0,4,3,10,1564,3189,4,7,11,1,6,0,1,7,0,0
